"SKU","STORE","COST","RETAIL"
2467708,3502,16.50,21.00
6983094,6703,9.20,17.25
3694446,3503,11.00,21.75
2501579,1403,16.00,8.75
1140295,1607,13.00,42.00
3227226,1602,3.84,5.00
4166295,2807,23.75,25.82
6837618,407,11.99,19.00
9436305,3009,28.00,14.50
1228898,2202,23.50,17.25
3706722,309,21.10,11.25
9690103,4109,4.00,12.00
1637899,2309,16.76,18.22
2417136,2203,22.00,10.79
83116,1703,7.85,6.25
6267378,1502,5.75,6.46
4508696,4007,31.91,34.68
7857643,1509,225.00,168.30
5237830,6109,40.00,44.50
4166968,402,2.25,6.00
6560145,8409,72.34,78.64
218131,9103,9.00,6.25
740552,7007,42.30,89.00
1301473,2509,20.50,18.75
9437916,3704,27.40,29.78
9786822,1502,4.20,2.50
6137461,707,15.50,10.38
9127041,4202,18.70,19.99
3988559,1104,20.79,22.60
696689,1502,3.40,2.00
2254490,1407,21.30,11.50
5886212,704,9.60,20.00
2208547,3507,21.33,23.19
4788188,3309,21.94,23.85
6097758,7603,22.00,10.00
8907114,202,15.00,9.75
9517934,1107,20.00,14.75
2142885,3204,14.75,14.75
7622626,2204,22.48,15.00
3734761,1502,20.95,22.77
5468157,2304,10.25,24.00
9394522,4102,66.99,42.00
4087358,1004,11.50,12.50
9246028,1404,27.00,14.50
5701298,6703,22.08,14.75
9708150,2707,19.77,21.49
6666122,1609,5.50,3.00
9337241,2202,6.90,26.25
318541,4407,14.73,16.02
9330471,6009,19.90,11.25
9822508,2907,14.10,7.99
1247822,4102,13.00,14.00
6237606,2804,24.40,35.00
7110809,1003,16.98,38.00
6908521,9302,40.28,22.50
9849874,1003,16.00,44.00
912864,5304,25.03,13.75
3699014,303,30.00,49.99
456309,6302,18.75,11.25
7433287,2004,16.75,35.00
8847692,7702,11.00,4.99
4807438,1007,28.50,34.50
2189705,3307,12.50,19.50
3650991,2804,7.50,24.00
6307897,1703,14.00,17.50
3174044,2504,23.20,25.22
4458002,3303,5.39,10.00
3091151,1709,29.00,34.50
4177776,6402,31.98,19.50
2813943,2502,23.50,15.47
6876934,1007,3.04,2.42
2177837,6404,32.00,39.50
6756540,1302,43.20,25.00
3836782,3109,14.00,19.75
5238911,3002,28.29,34.50
2730907,2707,6.00,15.00
5896816,402,13.50,34.00
2402658,302,9.24,22.00
2204530,1702,6.39,6.94
3918207,1003,5.75,5.99
9108403,6402,10.00,8.50
9366830,9409,37.80,32.00
1001671,202,14.00,15.39
1116029,3302,34.00,18.00
6692958,1807,11.30,8.00
606822,1104,3.36,2.00
3737453,4303,26.00,14.75
4776667,7003,13.50,8.89
6456942,2009,3.44,2.00
7146638,402,24.25,20.00
4147535,3204,8.80,22.00
2217418,7907,13.74,32.00
6826974,5803,10.00,12.64
5136503,409,26.00,14.75
8057668,8002,19.06,27.00
1659046,509,26.98,29.33
9527070,1104,108.00,93.89
1377413,3102,14.50,15.00
3246293,2607,48.75,24.37
4566997,5203,9.00,5.20
2529231,8902,15.00,32.00
53018,2303,9.50,28.00
9530088,4302,16.92,39.00
6792430,3607,15.25,35.00
9273741,2502,29.25,28.70
523725,9603,14.40,5.99
5023083,1702,23.10,20.00
8826709,107,16.99,18.47
7360325,1207,7.20,16.00
7777442,102,24.75,24.75
3367625,5304,17.50,22.50
8176920,2907,75.25,188.00
2433185,9503,4.38,1.99
5797426,1607,32.50,32.50
5018189,5004,54.38,37.50
4434796,6302,29.12,16.00
1907746,1307,13.20,19.20
8098717,4404,47.60,29.75
9086747,8609,14.25,8.12
2577254,2109,95.20,56.50
3177348,2204,10.46,15.00
2924488,8607,27.17,29.53
9672485,1904,12.06,7.49
2338546,3302,9.50,5.50
9658333,8302,17.00,28.00
4149615,9304,0.00,0.00
4172352,2503,28.50,30.98
7677644,7804,22.99,24.99
1817002,5004,26.55,28.86
526213,7703,1.77,1.92
8696058,802,36.08,22.00
8476131,903,38.64,42.00
4816391,404,12.95,9.70
7377903,302,6.84,4.50
9067232,503,9.90,6.00
6640266,1407,3.27,3.55
7439691,4102,14.20,29.00
8109668,2203,158.84,172.66
5340688,4309,15.50,39.00
2988356,703,13.00,8.50
506576,1104,25.75,17.40
2816921,4902,20.00,14.59
78794,7204,49.75,53.60
1092110,103,23.49,4.99
9863252,6204,9.26,10.07
5333041,203,9.00,20.00
5026122,1103,8.00,5.51
3391321,902,25.00,24.75
1882950,802,17.25,17.14
9877873,1109,36.75,24.50
5342095,1804,12.41,13.48
2538775,7304,8.18,14.99
982850,3209,4.50,3.62
9407635,5103,29.72,32.30
3839291,2102,28.00,14.75
6849997,3002,4.25,9.99
9376782,4203,28.48,30.95
7837558,307,7.20,6.00
6976427,302,6.40,4.20
4759579,3007,18.21,49.00
8720957,8409,61.52,66.87
4590224,4802,11.75,34.00
7629703,604,5.68,29.62
2930606,9304,7.50,16.05
2997410,1407,20.15,13.50
9886458,8402,30.00,32.60
5059524,2007,18.07,19.64
7226269,7702,21.00,12.00
6447032,1304,21.21,23.05
6334285,2009,35.67,22.25
1354024,2303,18.28,19.87
2460368,4202,9.60,26.00
4142723,707,32.09,20.00
9247334,703,16.83,10.00
2617651,507,59.50,34.75
1908236,209,18.00,12.00
5597035,1407,16.36,10.00
2694651,6002,22.98,24.98
482901,7907,34.00,18.00
4158017,1207,14.25,16.25
8727666,8302,23.40,40.00
5578927,4003,21.05,49.50
3389914,1502,18.00,30.00
7152022,802,19.00,5.99
8347907,4309,21.35,37.00
5554110,103,1.90,0.99
8654826,2109,30.82,16.75
8746916,8703,10.00,7.25
8454149,5203,16.76,18.22
6808214,4802,26.35,34.50
2508595,2804,35.98,39.11
7891352,3607,7.74,5.00
9638900,309,7.50,15.00
6437040,1102,28.50,19.50
2764412,6803,73.31,29.99
9982178,3304,6.50,2.99
7714350,1204,12.00,20.00
6827872,8609,18.00,7.99
8696283,3407,16.10,19.50
1836008,1602,3.17,2.47
4028039,209,110.00,57.50
1596831,5103,68.06,42.00
6777300,4404,9.30,10.11
8744306,2607,11.05,17.62
7190930,3509,3.50,9.99
9048207,5103,74.50,79.99
797875,2804,44.25,29.50
8966782,1103,16.75,17.33
3839903,102,53.36,58.00
3004058,4004,27.47,17.25
6324232,2102,15.25,7.49
1751565,4803,18.75,7.99
8077347,2804,14.34,19.50
9827444,504,6.00,8.99
7098371,2104,31.50,43.00
1278778,1607,28.36,35.00
2297661,1602,10.10,21.50
4261649,6009,7.50,17.00
6014764,1609,6.75,8.13
2880177,4707,21.75,59.00
3704419,4103,29.33,17.25
3184078,202,27.31,17.09
4309672,1904,4.13,4.49
6988642,1107,16.92,25.46
8992068,309,17.00,9.50
2052652,6604,28.00,12.41
9684048,7102,37.96,41.26
8766778,3402,15.50,36.75
7878077,303,11.40,9.50
4458574,5204,22.38,24.33
5150819,1009,9.67,10.51
5817778,4502,51.58,56.06
3521585,3307,18.14,19.72
8068966,4103,13.13,17.50
9414018,4407,34.50,18.03
4596607,102,21.90,36.50
8212566,2502,23.60,14.75
1732050,1609,1.78,5.00
2469300,7302,39.50,34.75
8187280,703,2.10,3.00
8116989,8209,23.11,25.11
8336447,1807,29.25,27.57
2214564,6109,108.00,76.89
4879382,2009,13.50,34.00
1592610,8209,8.85,4.62
889231,4003,83.50,79.99
3579335,3202,8.75,19.99
7634210,1104,6.25,4.50
8126716,9409,20.09,21.83
7558352,7004,8.50,24.00
7563919,2809,1.95,1.50
2836518,6002,31.50,69.00
4296866,2104,17.50,10.00
2447236,1107,6.92,5.00
2073044,8607,16.33,9.99
2118049,6302,95.27,103.55
8488836,1502,9.03,9.82
8638003,6404,27.61,30.01
6944045,2007,16.36,10.00
7836029,7603,52.00,27.50
4622566,6503,27.09,19.75
8154082,2009,26.00,13.71
772528,3009,14.33,29.25
3307898,3207,26.78,29.75
3158731,1602,42.63,25.00
5106018,3307,11.84,27.73
1887457,6402,35.50,39.50
7759233,6109,8.90,6.00
7013867,103,1.68,1.27
7804238,1709,15.75,9.68
8277025,8309,19.00,11.00
2668774,304,26.10,29.00
6520892,4603,6.90,19.00
3141561,3204,15.00,7.50
9467343,1203,2.05,3.00
8907095,1207,19.78,12.25
4573605,2207,9.00,20.00
7857359,5004,22.48,19.99
3594160,2502,32.00,17.74
2226840,5602,43.20,25.00
7578744,7107,8.80,14.00
1376843,6302,12.00,7.25
2097392,2307,10.40,6.50
1773772,209,395.00,895.00
7536288,1709,48.75,24.37
9947777,4207,31.16,19.50
757438,4207,11.20,12.17
7336549,509,7.43,5.50
3571423,307,16.50,9.75
439385,9609,24.00,60.00
6402109,2607,17.63,11.87
1007749,3209,13.50,15.00
7507984,4209,21.15,22.50
6919901,204,37.90,41.19
4919024,1909,10.89,22.50
6652420,4503,16.24,7.39
2288077,1707,18.00,15.39
2786150,1807,19.00,44.00
5307368,6203,14.34,9.75
3897592,7603,34.00,21.00
93028,4802,17.78,20.00
332205,2807,14.45,15.70
2234487,7202,31.60,19.75
4142336,1804,8.33,14.58
2808418,1709,33.60,43.00
6728278,7304,8.75,9.51
1049736,2102,5.90,4.00
5822142,2402,18.84,11.50
3979017,4409,16.29,17.70
2549522,3902,20.50,42.00
4327923,3202,18.00,11.25
5006016,7303,20.75,37.35
5258283,2407,12.17,13.22
197596,1403,34.75,17.37
7458430,4404,15.33,27.37
5221394,3103,16.21,17.61
8899528,7902,7.00,4.75
9248434,5604,12.75,14.99
3427699,8803,9.00,3.64
458042,7403,23.60,14.75
638062,709,12.41,13.49
7200941,2103,14.00,14.63
2173799,1607,39.75,19.88
1031300,2102,12.48,13.56
7459164,1002,22.92,24.91
924324,2204,27.28,29.65
7596463,2503,15.17,9.75
6904218,1104,7.00,9.00
7350108,2109,29.50,17.25
4968065,2207,29.00,58.00
194048,604,26.00,59.00
9068414,6402,44.75,44.75
3103610,809,8.36,8.00
6284813,7902,31.50,25.68
1550703,302,27.50,14.00
6585,6004,19.42,21.11
5069209,2502,9.00,11.00
6397091,9806,17.94,22.00
7058483,2303,9.00,5.99
7283508,7603,11.25,6.25
3973999,9709,14.00,9.75
1011316,1804,27.00,18.44
3317032,909,19.43,29.50
3153713,2102,22.08,14.00
6039600,8109,45.08,49.00
3416565,3709,15.08,10.75
554761,2109,14.30,11.00
858662,5402,40.00,39.99
3690551,3302,21.00,59.00
1719793,6109,13.00,18.00
4353289,1909,9.31,20.00
1174166,1904,4.07,4.42
2418543,6804,49.61,53.92
1222658,1304,9.30,20.00
5681171,5203,28.66,31.16
4230815,2303,23.65,55.00
3818327,8602,12.50,26.00
4408959,1007,6.75,10.04
5370092,603,9.00,29.00
9237300,8607,26.10,17.00
2467708,3507,16.50,21.00
6983094,6704,9.20,17.25
3694446,3507,11.00,21.75
2501579,1502,16.00,8.75
2808967,5603,25.88,34.50
3227226,1607,3.84,5.00
4166295,2809,23.75,25.82
6837618,409,11.99,19.00
9436305,3103,27.00,14.50
1228898,2203,25.50,32.00
3706722,403,21.10,22.50
9690103,4209,4.00,12.00
1637899,2409,16.76,18.22
2417136,3003,22.00,12.00
83116,1704,7.85,6.25
6267378,1509,5.75,6.46
4508696,4103,31.91,34.68
7857643,1709,225.00,168.30
5237830,6204,40.00,44.50
4166968,404,2.25,6.00
6560145,8602,72.34,78.64
218131,9303,9.00,6.25
740552,7107,42.30,89.00
1301473,2603,20.50,18.75
9437916,3804,27.40,29.78
9786822,1509,4.20,2.46
6137461,709,15.50,9.75
9127041,4207,18.70,19.99
3988559,1207,20.79,22.60
696689,1509,3.40,2.00
2254490,1607,21.30,11.50
5886212,707,9.60,20.00
2208547,3807,21.33,23.19
4788188,3407,21.94,23.85
6097758,7703,22.00,10.00
8907114,209,15.00,9.00
9517934,1207,20.00,14.75
2142885,3304,14.75,14.75
7622626,2303,22.48,15.00
3734761,1509,20.95,22.77
5468157,2307,10.25,5.50
9394522,4202,66.99,42.00
4087358,1007,11.50,12.50
9246028,1509,27.00,14.50
5701298,6704,22.08,14.75
9708150,3002,19.77,21.49
6666122,1702,5.50,3.07
9337241,2204,6.90,26.25
318541,4409,14.73,16.02
9330471,6104,19.90,11.25
9822508,3004,14.10,7.99
1247822,4107,13.00,7.00
6237606,2907,24.40,17.50
7110809,1004,16.98,38.00
7479903,107,18.20,14.50
9849874,2504,16.00,44.00
912864,5404,25.03,13.75
3699014,304,30.00,49.99
456309,6403,18.75,22.50
7433287,2009,16.75,35.00
8847692,7902,11.00,7.25
4807438,1104,28.50,34.50
2189705,3407,12.50,19.50
3650991,2909,7.50,19.00
6307897,1707,14.00,8.75
3174044,2509,23.20,25.22
4458002,3403,5.39,10.00
3091151,2007,29.00,29.99
4177776,6403,31.98,19.50
2813943,2503,23.50,15.00
6876934,1009,3.04,2.42
2177837,6503,32.00,39.50
6756540,1402,43.20,25.00
3836782,3204,14.00,19.75
5238911,3102,28.29,34.50
2730907,2804,5.67,12.84
5896816,407,13.50,19.03
2402658,303,9.24,22.00
2204530,1703,6.39,6.94
3918207,1103,5.75,5.99
9108403,6902,10.00,8.50
9366830,9504,48.33,32.00
1001671,204,14.00,15.39
1116029,3304,31.73,17.04
6692958,1904,11.30,8.00
606822,1107,3.36,1.97
3737453,4403,26.00,14.75
4776667,7004,13.50,8.89
6456942,2102,3.44,2.00
7146638,502,24.25,20.00
4147535,3303,8.80,11.00
2217418,8102,13.74,32.00
6826974,5903,10.00,12.64
5136503,502,25.36,20.66
8057668,8102,19.06,27.00
1659046,603,26.98,29.33
9527070,1904,108.00,93.89
1377413,3103,14.50,14.99
3246293,2609,48.75,24.37
4566997,5302,9.00,5.20
2529231,9002,15.00,32.00
53018,2304,9.50,14.00
9530088,4307,16.92,39.00
6792430,3609,15.25,35.00
9273741,2503,29.25,34.75
7913864,6403,43.75,87.50
5023083,1904,23.10,20.00
8826709,307,16.99,18.47
7360325,1302,7.20,16.00
7777442,107,24.75,24.75
3367625,5404,17.50,22.50
8176920,3307,76.77,151.44
4999877,1602,14.25,26.80
5797426,1609,32.50,32.50
5018189,6503,54.38,37.50
4434796,7002,29.12,16.00
1907746,1807,13.20,19.20
8098717,4502,47.60,59.50
9086747,9309,14.25,8.12
2577254,2409,95.20,56.50
3177348,2207,10.46,15.00
2924488,8709,27.17,29.53
9672485,2009,12.06,7.49
2338546,3402,9.50,5.50
9658333,8402,17.00,27.00
6623279,304,20.40,9.75
4172352,3003,28.50,30.98
7677644,7904,22.99,24.99
1817002,5104,26.55,28.86
526213,8109,1.77,1.92
8696058,809,36.08,22.00
8476131,909,38.64,42.00
4816391,504,12.95,9.70
7377903,402,6.84,4.50
9067232,504,9.90,9.24
6640266,1607,3.27,3.55
7439691,4104,14.20,29.00
8109668,2204,158.84,172.66
5340688,4407,15.50,49.00
2988356,704,13.00,8.50
506576,1107,25.75,17.40
2816921,5104,20.00,24.50
78794,7304,49.75,53.60
1092110,203,23.49,4.99
9863252,6304,9.26,10.07
5333041,209,9.00,20.00
5026122,1107,8.00,5.51
3391321,907,25.00,24.75
1882950,903,17.25,17.14
9877873,2009,36.75,24.50
5342095,1807,12.41,13.48
2538775,7604,8.18,14.99
982850,3303,4.50,3.62
9407635,5302,29.72,32.30
3839291,2602,28.00,14.75
6849997,3202,4.25,9.99
9376782,4209,28.48,30.95
7837558,1407,7.20,6.00
6976427,309,6.40,4.20
4759579,3102,18.21,49.00
8720957,8609,61.52,66.87
4590224,4807,11.75,36.00
7629703,707,5.68,29.62
9417158,107,6.80,5.99
2997410,1607,20.15,19.53
9886458,8607,30.00,29.99
5059524,2009,18.07,19.64
7226269,7902,21.00,12.00
6447032,1307,21.21,23.05
6334285,2102,35.67,22.25
1354024,2307,18.28,19.87
2460368,4302,9.60,26.00
4142723,709,32.09,20.00
9247334,709,16.83,14.99
2617651,603,59.50,29.99
1908236,409,18.00,12.00
5597035,1502,16.36,20.00
2694651,6102,22.98,24.98
482901,8004,34.00,18.00
4158017,1407,14.25,16.25
8727666,8602,23.40,40.00
5578927,4004,21.05,49.50
3389914,1509,18.00,30.00
7152022,807,19.00,5.99
8347907,4407,21.35,37.00
5554110,509,1.90,0.99
8654826,2409,30.82,16.75
8746916,8803,10.00,7.25
8454149,5503,16.76,18.22
6808214,5202,26.35,34.50
2508595,2907,35.98,39.11
7891352,3702,7.74,5.00
9638900,409,7.50,15.00
6437040,1202,28.50,19.50
2764412,7103,73.31,29.99
9982178,3309,6.50,2.99
7714350,1207,12.00,20.00
6827872,9209,18.00,12.00
8696283,3607,16.10,19.50
1836008,1607,3.17,2.47
4028039,304,110.00,57.50
1596831,5202,68.06,42.00
6777300,4409,9.30,10.11
8744306,2609,11.05,17.62
7190930,3609,3.50,9.99
9048207,5203,74.50,79.99
797875,3103,44.25,29.50
8966782,1104,16.75,17.33
3839903,1202,53.36,58.00
3004058,4104,27.47,17.25
6324232,2104,15.25,14.99
1751565,4804,18.75,7.99
8077347,2807,14.34,26.13
9827444,603,6.00,5.99
7098371,2109,31.50,64.50
1278778,1904,30.50,70.00
2297661,1607,10.10,21.50
4261649,6304,7.50,16.00
6014764,1702,6.75,3.75
2880177,7007,21.75,59.00
3704419,4109,29.33,17.25
3184078,209,27.31,17.09
4309672,2007,4.13,4.49
6988642,1407,16.92,19.00
8992068,509,17.00,9.50
2052652,6703,28.00,12.41
9684048,7104,37.96,41.26
8766778,3502,15.50,36.75
7878077,403,11.40,9.50
4458574,5302,22.38,24.33
5150819,1302,9.67,10.51
5817778,4802,51.58,56.06
3521585,3309,18.14,19.72
8068966,4203,13.13,17.50
9414018,4409,34.50,18.03
4596607,107,21.90,36.50
8212566,2602,23.60,14.75
1732050,1702,1.78,5.00
2469300,7402,39.50,34.75
8187280,704,2.10,3.00
8116989,8302,23.11,25.11
8336447,1904,29.25,34.75
2214564,6604,108.00,76.89
4879382,2102,13.50,17.00
1592610,8403,8.85,4.62
889231,4007,74.63,99.50
3579335,3302,8.75,19.99
7634210,1107,6.25,4.50
8126716,9609,20.09,21.83
7558352,7007,8.50,12.00
7563919,2904,1.95,1.50
2836518,6104,31.50,69.00
4296866,2804,17.50,10.00
2447236,1109,6.92,5.00
2073044,8707,16.33,9.99
2118049,6402,95.27,103.55
8488836,1509,9.03,9.82
8638003,6503,27.61,30.01
6944045,2009,16.36,10.00
7836029,7702,52.00,27.50
4622566,6703,27.09,19.75
8154082,2102,26.00,14.00
772528,3103,14.33,29.25
3307898,3302,26.78,29.75
3158731,2202,42.63,25.00
5106018,3403,12.00,24.99
1887457,7907,35.50,39.50
7759233,6204,8.90,13.39
7013867,107,1.68,1.27
7804238,1807,15.75,9.68
8277025,8404,19.00,10.72
2668774,307,30.60,74.00
6520892,4604,6.90,24.00
3141561,3604,15.00,7.50
9467343,1207,2.05,3.00
8907095,1407,19.78,12.25
4573605,2209,9.00,20.00
7857359,5403,22.48,30.00
3594160,2509,32.00,17.74
2226840,6102,44.48,25.00
7578744,7202,8.80,14.00
1376843,6902,12.00,7.25
2097392,2309,10.40,6.50
1773772,504,395.00,895.00
7536288,1807,48.75,23.65
9947777,4307,31.16,19.50
757438,4209,11.20,12.17
7336549,603,8.25,1.99
3571423,407,16.50,9.75
439385,9704,24.00,60.00
6402109,2702,18.37,12.00
1007749,3307,9.00,10.00
7507984,4302,21.15,22.50
6919901,304,37.90,41.19
4919024,2007,10.89,22.50
6652420,4703,16.24,7.39
2288077,2102,18.00,12.25
2786150,2007,19.00,44.00
5307368,6209,14.34,19.50
3897592,8703,34.00,30.00
93028,4807,17.78,20.00
332205,2904,14.45,15.70
2234487,7302,31.60,19.75
4142336,1904,9.50,8.75
2808418,1807,28.14,21.50
6728278,7404,8.75,9.51
1049736,2202,5.90,4.00
5822142,2404,18.84,11.50
3979017,6009,16.29,17.70
2549522,4202,20.50,21.00
4327923,3207,18.00,11.25
5006016,7507,20.75,48.00
5258283,2409,12.17,13.22
197596,1407,34.75,17.37
7458430,4802,15.33,18.25
5221394,3202,16.21,17.61
8899528,8002,7.00,4.75
9248434,7007,10.75,12.50
3427699,9103,9.00,3.64
458042,7404,23.60,14.75
638062,802,12.41,13.49
7200941,2104,14.00,14.63
2173799,1609,39.75,19.87
1031300,2103,12.48,13.56
7459164,1009,22.92,24.91
924324,2209,27.28,29.65
7596463,2504,15.17,9.75
6904218,1107,7.00,9.00
7350108,4307,29.50,17.25
4968065,2209,29.00,58.00
194048,703,26.00,59.00
9068414,6604,44.75,44.75
3103610,902,8.36,8.00
6284813,7907,31.50,25.68
1550703,304,27.50,14.00
6585,6009,19.42,21.11
5069209,2503,9.00,11.00
6186218,102,14.25,8.12
7058483,2503,9.00,5.99
7283508,7703,11.25,6.25
3178061,1509,21.80,45.00
1011316,1904,27.00,18.44
3317032,1009,19.43,29.50
3153713,2104,22.08,14.00
6039600,8204,45.08,49.00
3416565,3809,15.08,10.75
554761,2202,14.37,10.56
858662,5502,40.00,39.99
3690551,3502,21.00,59.00
1719793,6202,13.00,18.00
4353289,2004,9.31,20.00
1174166,2609,4.07,4.42
2418543,7004,49.61,53.92
1222658,1307,9.30,20.00
5681171,5302,28.66,31.16
4230815,2503,23.65,55.00
3818327,9103,18.75,13.00
4408959,1107,6.75,10.04
5370092,604,12.00,34.00
4476497,4409,18.68,20.30
2467708,3603,16.50,21.00
6983094,7002,9.20,17.25
3694446,3602,11.00,21.75
2501579,1602,16.00,8.75
2808967,6403,25.88,34.50
3227226,1609,3.84,5.00
4166295,2904,23.75,25.82
6837618,502,11.99,19.00
9436305,3109,27.76,14.17
1228898,2204,25.50,42.88
3706722,407,21.10,19.81
9690103,4303,4.00,12.00
1637899,2504,16.76,18.22
2417136,4003,22.00,10.79
83116,1707,7.85,6.25
6267378,1602,5.75,6.46
4508696,4202,31.91,34.68
7857643,3407,225.00,187.83
5237830,6304,40.00,44.50
4166968,407,2.25,6.00
6560145,9402,72.34,78.64
218131,9503,9.00,6.25
740552,7302,42.30,89.00
1301473,2604,20.50,18.75
9437916,3807,27.40,29.78
9786822,1602,4.20,2.50
6137461,807,15.50,10.38
9127041,4209,18.70,14.99
3988559,1607,20.79,22.60
696689,1602,3.40,2.00
2254490,1609,22.14,14.00
5886212,709,9.60,20.00
2208547,4007,21.33,23.19
4788188,3409,21.94,23.85
6097758,8403,22.00,10.00
8907114,302,15.00,9.98
9517934,1307,20.00,14.75
2142885,3502,14.75,14.75
7622626,2304,22.48,15.00
3734761,1602,20.95,22.77
5468157,2309,10.25,6.50
9394522,4307,66.99,42.00
4087358,1009,11.50,12.50
9246028,1704,27.00,14.50
5701298,6803,22.08,14.75
9708150,3207,19.77,21.49
6666122,1703,5.50,3.00
9337241,2207,6.90,26.25
318541,4504,14.73,16.02
9330471,6109,19.90,11.25
9822508,3007,14.10,7.99
1247822,4202,13.00,14.00
6237606,3002,24.40,35.00
7110809,1007,16.98,38.00
7479903,209,18.20,43.50
9849874,3309,16.00,44.00
912864,5604,25.03,17.19
3699014,307,25.00,34.50
456309,6503,18.75,22.50
7433287,2102,16.75,35.00
8847692,8002,11.00,7.25
4807438,1202,28.50,34.50
2189705,3507,12.50,19.50
3650991,3003,7.50,19.00
6307897,1709,14.00,8.75
3174044,2607,23.20,25.22
4458002,3503,5.39,10.00
3091151,2109,29.00,29.99
4177776,6503,31.98,19.50
2813943,2602,23.50,15.47
6876934,1102,3.04,2.50
2177837,6604,32.00,39.50
6756540,1702,43.20,25.00
3836782,3302,14.00,19.75
5238911,3202,28.29,34.50
2730907,2907,6.00,15.00
5896816,502,13.50,34.00
2402658,304,9.24,22.00
2204530,2102,6.39,6.94
3918207,1403,5.75,5.99
9108403,7002,10.00,8.50
1820346,1607,22.00,49.00
1001671,209,14.00,14.99
1116029,3403,34.00,18.00
6692958,2007,11.30,8.00
606822,1109,3.36,1.97
3737453,4503,26.00,14.75
4776667,7104,13.50,17.00
6456942,2103,3.44,2.03
7146638,509,24.25,32.00
4147535,3307,8.80,5.50
2217418,8109,13.74,32.00
6826974,6203,10.00,12.64
5136503,504,26.00,29.99
8057668,8109,19.06,27.00
1659046,609,26.98,29.33
9527070,2504,108.00,93.89
1377413,3107,14.50,15.00
3246293,2704,48.75,24.37
4566997,5303,9.00,5.20
2529231,9402,15.00,24.00
53018,2309,9.50,21.38
9530088,4402,16.92,38.25
6792430,3702,15.25,20.00
9273741,2504,29.25,34.75
5370378,202,17.80,42.00
5023083,2402,23.10,20.00
8826709,507,16.99,18.47
7360325,1307,7.20,16.00
7777442,209,24.75,24.75
3367625,5504,17.50,22.50
8176920,3407,75.25,188.00
4999877,8402,14.25,26.80
5797426,1702,32.50,32.50
5018189,7507,54.38,37.50
4434796,7402,29.12,16.00
1907746,2207,13.25,20.00
8098717,4504,47.60,29.75
9486694,102,10.88,9.00
2577254,2609,95.20,56.50
3177348,2304,10.46,15.00
2924488,9309,27.17,29.53
9672485,2103,12.06,7.49
2338546,3502,9.50,5.50
9658333,8602,17.00,28.00
6623279,504,20.40,9.75
4172352,3204,28.50,30.98
7677644,8004,22.99,24.99
1817002,5203,26.55,28.86
526213,8204,1.77,1.92
8696058,907,36.08,22.00
8476131,1002,38.64,42.00
4816391,604,12.95,9.70
7377903,502,6.84,4.50
9067232,507,9.90,9.24
6640266,1707,3.27,3.55
7439691,4204,14.20,29.00
8109668,2303,158.84,172.66
5340688,4707,15.50,49.00
2988356,707,13.00,7.25
506576,1109,25.75,17.50
2816921,5202,20.00,13.50
78794,7402,44.78,25.00
1092110,209,23.49,4.99
9863252,6703,9.26,10.07
5333041,302,9.00,20.00
5026122,1109,8.00,5.51
3391321,909,25.00,24.75
1882950,1103,17.25,17.14
9877873,2203,36.75,24.50
5342095,1904,12.41,13.48
2538775,7704,8.18,14.99
982850,3307,4.50,3.62
9407635,5402,29.72,32.30
6672995,202,13.50,5.99
6849997,3302,4.25,9.99
9376782,4303,28.48,30.95
7837558,1607,7.20,6.00
6976427,402,6.40,4.20
4759579,3204,18.21,39.00
8720957,9504,61.52,66.87
4590224,5302,11.75,34.00
7629703,902,5.68,29.62
9417158,307,6.80,5.99
2997410,1707,20.15,13.50
9886458,9103,30.00,39.99
5059524,2102,18.07,19.64
7226269,8102,21.00,12.00
6447032,1402,21.21,23.05
6334285,2104,35.67,22.25
1354024,2503,18.28,19.87
2460368,4402,9.60,26.00
4142723,807,32.09,20.00
9247334,809,16.83,14.99
2617651,703,59.50,29.99
1908236,502,18.00,12.00
5597035,1509,16.36,14.99
2694651,6202,22.98,24.98
482901,8007,34.00,18.00
4158017,1602,14.25,16.25
8727666,8702,23.40,40.00
5578927,4007,21.05,49.50
3389914,1602,18.00,30.00
7152022,1307,19.00,5.99
8347907,4603,21.35,37.00
